timestamp,open,high,low,close,volume
2025-09-02 20:19:21,51037.0,51037.0,50889.21,50920.47,786.06
2025-09-02 20:20:21,50920.47,50920.47,50817.54,50825.1,836.05
2025-09-02 20:21:21,50825.1,50825.1,50590.81,50625.63,208.19
2025-09-02 20:22:21,50625.63,50625.63,50513.84,50518.21,392.13
2025-09-02 20:23:21,50518.21,50518.21,50441.92,50442.31,429.82
2025-09-02 20:24:21,50442.31,50465.78,50385.38,50425.58,449.7
2025-09-02 20:25:21,50425.58,50425.58,50289.76,50311.07,503.82
2025-09-02 20:26:21,50311.07,50311.07,50169.4,50185.43,304.54
2025-09-02 20:27:21,50185.43,50185.43,50045.92,50079.05,165.88
2025-09-02 20:28:21,50079.05,50088.81,50006.63,50047.72,657.54
2025-09-02 20:29:21,50047.72,50047.72,49965.97,49991.21,517.14
2025-09-02 20:30:21,49991.21,49991.21,49871.79,49896.28,567.17
2025-09-02 20:31:21,49896.28,49896.28,49850.18,49858.28,531.26
2025-09-02 20:32:21,49858.28,49858.28,49769.9,49804.51,622.16
2025-09-02 20:33:21,49804.51,49840.35,49758.41,49799.38,580.24
2025-09-02 20:34:21,49799.38,49799.38,49682.02,49716.43,831.69
2025-09-02 20:35:21,49716.43,49716.43,49643.81,49657.81,746.31
2025-09-02 20:36:21,49657.81,49657.81,49582.95,49601.78,319.13
2025-09-02 20:37:21,49601.78,49601.78,49491.57,49498.53,934.33
2025-09-02 20:38:21,49498.53,49507.22,49469.91,49488.57,537.28
2025-09-02 20:39:21,49488.57,49489.88,49475.99,49482.94,331.1
2025-09-02 20:40:21,49482.94,49495.24,49446.33,49470.79,822.72
2025-09-02 20:41:21,49470.79,49480.26,49425.68,49452.97,585.25
2025-09-02 20:42:21,49452.97,49452.97,49360.3,49382.98,744.54
2025-09-02 20:43:21,49382.98,49407.17,49329.64,49368.4,345.36
2025-09-02 20:44:21,49368.4,49388.11,49339.61,49363.86,263.03
2025-09-02 20:45:21,49363.86,49363.86,49337.21,49342.76,713.01
2025-09-02 20:46:21,49342.76,49361.94,49342.76,49359.34,738.14
2025-09-02 20:47:21,49359.34,49442.75,49359.34,49409.79,196.19
2025-09-02 20:48:21,49409.79,49578.82,49409.79,49539.36,966.63
2025-09-02 20:49:21,49539.36,49601.12,49539.36,49590.2,535.19
2025-09-02 20:50:21,49590.2,49656.31,49590.2,49650.75,139.07
2025-09-02 20:51:21,49650.75,49734.16,49650.75,49700.26,669.84
2025-09-02 20:52:21,49700.26,49700.26,49660.29,49663.32,837.27
2025-09-02 20:53:21,49663.32,49738.83,49663.32,49725.32,895.79
2025-09-02 20:54:21,49725.32,49813.87,49725.32,49796.39,649.88
2025-09-02 20:55:21,49796.39,50008.22,49796.39,49991.66,469.93
2025-09-02 20:56:21,49991.66,50090.21,49991.66,50059.08,802.47
2025-09-02 20:57:21,50059.08,50172.55,50059.08,50155.17,347.33
2025-09-02 20:58:21,50155.17,50245.53,50155.17,50238.12,700.79
2025-09-02 20:59:21,50238.12,50298.82,50236.1,50267.46,185.98
2025-09-02 21:00:21,50267.46,50436.93,50267.46,50415.87,627.95
2025-09-02 21:01:21,50415.87,50601.75,50415.87,50547.53,251.21
2025-09-02 21:02:21,50547.53,50699.73,50547.53,50683.67,295.07
2025-09-02 21:03:21,50683.67,50746.25,50683.67,50735.76,186.14
2025-09-02 21:04:21,50735.76,50907.72,50735.76,50906.6,646.38
2025-09-02 21:05:21,50906.6,50939.99,50906.6,50936.25,592.03
2025-09-02 21:06:21,50936.25,51082.05,50936.25,51067.81,635.03
2025-09-02 21:07:21,51067.81,51316.93,51067.81,51281.81,547.09
2025-09-02 21:08:21,51281.81,51354.0,51281.81,51333.38,485.38
2025-09-02 21:09:21,51333.38,51448.29,51333.38,51406.16,745.84
2025-09-02 21:10:21,51406.16,51526.93,51406.16,51512.28,346.74
2025-09-02 21:11:21,51512.28,51628.13,51512.28,51586.13,171.48
2025-09-02 21:12:21,51586.13,51619.27,51586.13,51604.26,303.99
2025-09-02 21:13:21,51604.26,51729.99,51604.26,51703.76,419.5
2025-09-02 21:14:21,51703.76,51743.28,51703.76,51742.4,160.85
2025-09-02 21:15:21,51742.4,51877.55,51742.4,51857.59,820.32
2025-09-02 21:16:21,51857.59,51903.55,51857.59,51897.48,892.07
2025-09-02 21:17:21,51897.48,52102.39,51897.48,52061.89,685.79
2025-09-02 21:18:21,52061.89,52153.28,52049.4,52101.34,399.7
2025-09-02 21:19:21,52101.34,52170.28,52101.34,52160.52,702.54
2025-09-02 21:20:21,52160.52,52318.08,52160.52,52274.37,518.69
2025-09-02 21:21:21,52274.37,52287.62,52265.71,52276.67,154.13
2025-09-02 21:22:21,52276.67,52364.63,52276.67,52350.01,257.77
2025-09-02 21:23:21,52350.01,52476.54,52350.01,52474.54,721.0
2025-09-02 21:24:21,52474.54,52474.54,52436.31,52440.75,187.01
2025-09-02 21:25:21,52440.75,52532.19,52440.75,52495.09,505.33
2025-09-02 21:26:21,52495.09,52566.7,52495.09,52547.38,698.42
2025-09-02 21:27:21,52547.38,52653.46,52547.38,52620.94,815.9
2025-09-02 21:28:21,52620.94,52620.94,52553.3,52582.02,993.24
2025-09-02 21:29:21,52582.02,52582.02,52523.98,52532.29,934.3
2025-09-02 21:30:21,52532.29,52604.77,52532.29,52572.88,568.86
2025-09-02 21:31:21,52572.88,52598.82,52572.88,52595.1,661.23
2025-09-02 21:32:21,52595.1,52613.32,52595.1,52608.27,214.94
2025-09-02 21:33:21,52608.27,52628.02,52608.27,52619.89,843.46
2025-09-02 21:34:21,52619.89,52619.89,52552.31,52570.92,132.54
2025-09-02 21:35:21,52570.92,52588.57,52538.28,52563.43,372.82
2025-09-02 21:36:21,52563.43,52573.34,52532.03,52552.69,178.88
2025-09-02 21:37:21,52552.69,52552.69,52447.73,52482.67,943.26
2025-09-02 21:38:21,52482.67,52590.19,52482.67,52541.95,457.28
2025-09-02 21:39:21,52541.95,52541.95,52508.76,52522.1,502.48
2025-09-02 21:40:21,52522.1,52522.1,52398.74,52408.93,927.45
2025-09-02 21:41:21,52408.93,52452.47,52321.87,52387.17,547.27
2025-09-02 21:42:21,52387.17,52387.17,52272.39,52274.53,442.56
2025-09-02 21:43:21,52274.53,52274.53,52246.44,52249.03,890.18
2025-09-02 21:44:21,52249.03,52249.03,52231.05,52238.03,811.03
2025-09-02 21:45:21,52238.03,52238.03,52110.62,52119.0,374.21
2025-09-02 21:46:21,52119.0,52119.0,52084.34,52088.89,256.17
2025-09-02 21:47:21,52088.89,52088.89,52006.45,52026.11,725.46
2025-09-02 21:48:21,52026.11,52026.11,51980.29,51981.03,676.87
2025-09-02 21:49:21,51981.03,51988.76,51981.03,51988.52,840.23
2025-09-02 21:50:21,51988.52,51988.52,51881.03,51881.68,645.63
2025-09-02 21:51:21,51881.68,51881.68,51724.94,51746.1,788.33
2025-09-02 21:52:21,51746.1,51746.1,51601.38,51601.64,458.8
2025-09-02 21:53:21,51601.64,51601.64,51425.83,51459.59,231.74
2025-09-02 21:54:21,51459.59,51459.59,51338.87,51354.52,123.23
2025-09-02 21:55:21,51354.52,51354.52,51265.35,51270.14,221.65
2025-09-02 21:56:21,51270.14,51270.14,51180.54,51181.99,969.24
2025-09-02 21:57:21,51181.99,51181.99,51108.42,51121.96,489.25
2025-09-02 21:58:21,51121.96,51121.96,51018.94,51020.59,495.56
2025-09-02 21:59:21,51020.59,51043.88,50943.14,50993.51,195.1
2025-09-02 22:00:21,50993.51,50993.51,50849.06,50879.83,657.63
2025-09-02 22:01:21,50879.83,50934.95,50879.83,50919.67,685.18
2025-09-02 22:02:21,50919.67,50919.67,50849.25,50854.68,152.35
2025-09-02 22:03:21,50854.68,50854.68,50678.72,50716.52,995.38
2025-09-02 22:04:21,50716.52,50716.52,50566.67,50570.43,985.31
2025-09-02 22:05:21,50570.43,50570.43,50497.68,50506.2,315.26
2025-09-02 22:06:21,50506.2,50506.2,50394.16,50409.62,722.95
2025-09-02 22:07:21,50409.62,50409.62,50356.43,50364.05,156.06
2025-09-02 22:08:21,50364.05,50364.05,50306.23,50310.27,832.57
2025-09-02 22:09:21,50310.27,50310.27,50233.18,50233.26,653.7
2025-09-02 22:10:21,50233.26,50233.26,50098.15,50121.95,574.34
2025-09-02 22:11:21,50121.95,50121.95,49945.01,49982.12,483.48
2025-09-02 22:12:21,49982.12,49982.12,49866.94,49901.05,430.98
2025-09-02 22:13:21,49901.05,49901.05,49884.7,49890.31,472.72
2025-09-02 22:14:21,49890.31,49890.31,49839.42,49852.92,792.37
2025-09-02 22:15:21,49852.92,49852.92,49729.48,49748.36,109.93
2025-09-02 22:16:21,49748.36,49748.36,49706.02,49720.35,117.27
2025-09-02 22:17:21,49720.35,49773.18,49644.38,49708.78,333.83
2025-09-02 22:18:21,49708.78,49708.78,49626.56,49640.12,581.78
2025-09-02 22:19:21,49640.12,49640.12,49619.42,49629.15,293.68
2025-09-02 22:20:21,49629.15,49629.15,49619.22,49619.6,198.76
2025-09-02 22:21:21,49619.6,49619.6,49542.3,49556.65,593.16
2025-09-02 22:22:21,49556.65,49604.04,49544.72,49574.38,188.27
2025-09-02 22:23:21,49574.38,49612.34,49574.38,49608.41,539.42
2025-09-02 22:24:21,49608.41,49685.58,49608.41,49674.57,763.62
2025-09-02 22:25:21,49674.57,49767.54,49674.57,49745.53,528.42
2025-09-02 22:26:21,49745.53,49745.53,49667.65,49701.74,513.5
2025-09-02 22:27:21,49701.74,49725.94,49645.76,49685.85,806.51
2025-09-02 22:28:21,49685.85,49764.66,49685.85,49748.02,719.32
2025-09-02 22:29:21,49748.02,49841.85,49748.02,49815.94,493.84
2025-09-02 22:30:21,49815.94,49906.51,49815.94,49889.6,134.58
2025-09-02 22:31:21,49889.6,50147.51,49889.6,50135.28,911.59
2025-09-02 22:32:21,50135.28,50277.01,50135.28,50222.83,693.42
2025-09-02 22:33:21,50222.83,50359.14,50222.83,50343.89,905.61
2025-09-02 22:34:21,50343.89,50493.69,50343.89,50460.85,159.99
2025-09-02 22:35:21,50460.85,50606.77,50460.85,50567.28,566.57
2025-09-02 22:36:21,50567.28,50640.91,50567.28,50629.27,561.0
2025-09-02 22:37:21,50629.27,50766.81,50629.27,50749.61,712.21
2025-09-02 22:38:21,50749.61,50805.37,50749.61,50796.09,164.13
2025-09-02 22:39:21,50796.09,50877.79,50796.09,50873.09,110.9
2025-09-02 22:40:21,50873.09,50974.77,50873.09,50940.46,414.73
2025-09-02 22:41:21,50940.46,51064.15,50940.46,51039.36,797.19
2025-09-02 22:42:21,51039.36,51281.41,51039.36,51254.58,256.7
2025-09-02 22:43:21,51254.58,51271.91,51244.41,51258.16,188.56
2025-09-02 22:44:21,51258.16,51424.51,51258.16,51394.04,338.54
2025-09-02 22:45:21,51394.04,51431.61,51394.04,51413.13,118.85
2025-09-02 22:46:21,51413.13,51517.13,51413.13,51491.49,662.2
2025-09-02 22:47:21,51491.49,51670.09,51491.49,51650.55,443.75
2025-09-02 22:48:21,51650.55,51765.31,51650.55,51756.96,653.51
2025-09-02 22:49:21,51756.96,51810.38,51756.96,51803.88,797.17
2025-09-02 22:50:21,51803.88,51880.42,51803.88,51868.6,137.76
2025-09-02 22:51:21,51868.6,52060.62,51868.6,52004.32,971.64
2025-09-02 22:52:21,52004.32,52082.01,52004.32,52065.26,981.97
2025-09-02 22:53:21,52065.26,52197.55,52065.26,52173.35,641.69
2025-09-02 22:54:21,52173.35,52310.09,52173.35,52270.14,830.59
2025-09-02 22:55:21,52270.14,52340.98,52270.14,52327.69,690.83
2025-09-02 22:56:21,52327.69,52537.83,52327.69,52528.24,935.28
2025-09-02 22:57:21,52528.24,52668.63,52528.24,52646.53,302.15
2025-09-02 22:58:21,52646.53,52648.54,52593.56,52621.05,495.46
2025-09-02 22:59:21,52621.05,52759.4,52621.05,52707.58,651.65
2025-09-02 23:00:21,52707.58,52750.69,52707.58,52744.86,898.23
2025-09-02 23:01:21,52744.86,52864.38,52744.86,52857.06,681.23
2025-09-02 23:02:21,52857.06,52900.06,52854.56,52877.31,875.23
2025-09-02 23:03:21,52877.31,52943.34,52877.31,52927.91,861.86
2025-09-02 23:04:21,52927.91,53010.06,52927.91,53005.63,779.54
2025-09-02 23:05:21,53005.63,53104.16,53005.63,53096.66,514.49
2025-09-02 23:06:21,53096.66,53096.66,53058.99,53072.02,798.8
2025-09-02 23:07:21,53072.02,53106.57,53067.56,53087.07,690.55
2025-09-02 23:08:21,53087.07,53093.06,53083.45,53088.26,986.2
2025-09-02 23:09:21,53088.26,53107.88,53039.06,53073.47,943.65
2025-09-02 23:10:21,53073.47,53191.1,53073.47,53180.47,836.01
2025-09-02 23:11:21,53180.47,53226.02,53180.47,53208.69,292.16
2025-09-02 23:12:21,53208.69,53208.69,53108.69,53141.6,759.52
2025-09-02 23:13:21,53141.6,53184.27,53141.6,53183.7,588.01
2025-09-02 23:14:21,53183.7,53289.65,53183.7,53283.23,367.79
2025-09-02 23:15:21,53283.23,53387.64,53248.92,53318.28,608.52
2025-09-02 23:16:21,53318.28,53318.28,53190.7,53210.75,672.66
2025-09-02 23:17:21,53210.75,53210.75,53141.97,53152.1,785.01
2025-09-02 23:18:21,53152.1,53183.98,53152.1,53180.3,108.4
2025-09-02 23:19:21,53180.3,53180.3,53064.88,53097.38,322.01
2025-09-02 23:20:21,53097.38,53097.38,53064.24,53069.79,820.06
2025-09-02 23:21:21,53069.79,53076.59,53031.46,53054.02,283.63
2025-09-02 23:22:21,53054.02,53054.02,52898.27,52942.48,654.39
2025-09-02 23:23:21,52942.48,52942.48,52861.4,52871.83,269.22
2025-09-02 23:24:21,52871.83,52871.83,52596.59,52628.07,598.8
2025-09-02 23:25:21,52628.07,52628.07,52481.43,52497.43,104.71
2025-09-02 23:26:21,52497.43,52497.43,52382.71,52403.28,962.27
2025-09-02 23:27:21,52403.28,52403.28,52236.16,52253.1,431.15
2025-09-02 23:28:21,52253.1,52273.34,52226.97,52250.16,375.04
2025-09-02 23:29:21,52250.16,52250.16,52072.47,52083.86,888.99
2025-09-02 23:30:21,52083.86,52083.86,51921.81,51966.69,897.58
2025-09-02 23:31:21,51966.69,51966.69,51866.48,51876.85,633.74
2025-09-02 23:32:21,51876.85,51889.71,51816.17,51852.94,726.06
2025-09-02 23:33:21,51852.94,51852.94,51632.54,51678.04,102.9
2025-09-02 23:34:21,51678.04,51678.04,51597.23,51636.62,814.78
2025-09-02 23:35:21,51636.62,51636.62,51502.16,51534.69,183.69
2025-09-02 23:36:21,51534.69,51534.69,51367.07,51381.24,678.09
2025-09-02 23:37:21,51381.24,51381.24,51236.6,51302.22,158.37
2025-09-02 23:38:21,51302.22,51302.22,51170.55,51210.03,604.59
2025-09-02 23:39:21,51210.03,51210.03,51026.45,51077.68,643.14
2025-09-02 23:40:21,51077.68,51077.68,50954.8,50980.9,342.84
2025-09-02 23:41:21,50980.9,50980.9,50847.43,50862.5,842.54
2025-09-02 23:42:21,50862.5,50862.5,50750.76,50771.53,152.7
2025-09-02 23:43:21,50771.53,50771.53,50710.65,50710.73,400.81
2025-09-02 23:44:21,50710.73,50717.05,50681.74,50699.39,809.75
2025-09-02 23:45:21,50699.39,50699.39,50523.64,50547.78,565.54
2025-09-02 23:46:21,50547.78,50599.11,50541.38,50570.24,395.37
2025-09-02 23:47:21,50570.24,50570.24,50384.82,50389.7,490.62
2025-09-02 23:48:21,50389.7,50389.7,50302.32,50304.4,638.4
2025-09-02 23:49:21,50304.4,50304.4,50257.6,50260.66,762.1
2025-09-02 23:50:21,50260.66,50260.66,50180.26,50205.97,672.56
2025-09-02 23:51:21,50205.97,50205.97,50064.24,50110.7,807.09
2025-09-02 23:52:21,50110.7,50110.7,50035.69,50041.36,855.82
2025-09-02 23:53:21,50041.36,50041.36,49939.09,49963.06,445.45
2025-09-02 23:54:21,49963.06,49963.06,49838.47,49885.48,266.03
2025-09-02 23:55:21,49885.48,49923.87,49846.89,49885.38,426.01
2025-09-02 23:56:21,49885.38,49885.38,49862.95,49866.46,368.85
2025-09-02 23:57:21,49866.46,49866.46,49757.05,49801.09,946.61
2025-09-02 23:58:21,49801.09,49832.73,49801.09,49821.12,885.46
2025-09-02 23:59:21,49821.12,49857.48,49778.04,49817.76,857.74
2025-09-03 00:00:21,49817.76,49858.57,49817.76,49845.77,512.37
2025-09-03 00:01:21,49845.77,49884.17,49845.77,49870.89,534.67
2025-09-03 00:02:21,49870.89,49870.89,49828.86,49829.55,493.17
2025-09-03 00:03:21,49829.55,49852.03,49763.76,49807.89,756.56
2025-09-03 00:04:21,49807.89,49872.61,49807.89,49857.6,649.2
2025-09-03 00:05:21,49857.6,49918.41,49857.6,49906.71,221.82
2025-09-03 00:06:21,49906.71,49949.62,49906.71,49930.49,960.95
2025-09-03 00:07:21,49930.49,49997.86,49930.49,49967.21,162.06
2025-09-03 00:08:21,49967.21,50070.35,49967.21,50067.84,335.54
2025-09-03 00:09:21,50067.84,50085.96,50067.84,50080.86,322.28
2025-09-03 00:10:21,50080.86,50162.19,50080.86,50156.51,344.75
2025-09-03 00:11:21,50156.51,50209.34,50156.51,50200.12,783.46
2025-09-03 00:12:21,50200.12,50285.71,50200.12,50248.21,158.83
2025-09-03 00:13:21,50248.21,50374.3,50248.21,50367.48,538.81
2025-09-03 00:14:21,50367.48,50539.19,50367.48,50478.01,412.61
2025-09-03 00:15:21,50478.01,50615.03,50478.01,50592.67,909.85
2025-09-03 00:16:21,50592.67,50738.38,50592.67,50736.68,943.14
2025-09-03 00:17:21,50736.68,50832.95,50736.68,50819.84,147.03
2025-09-03 00:18:21,50819.84,50980.11,50819.84,50940.31,757.74
2025-09-03 00:19:21,50940.31,51027.28,50940.31,51013.79,983.17
2025-09-03 00:20:21,51013.79,51142.94,51013.79,51122.64,278.29
2025-09-03 00:21:21,51122.64,51243.17,51122.64,51211.05,608.8
2025-09-03 00:22:21,51211.05,51325.4,51211.05,51313.43,647.67
2025-09-03 00:23:21,51313.43,51444.29,51313.43,51443.37,414.56
2025-09-03 00:24:21,51443.37,51521.26,51443.37,51502.34,865.55
2025-09-03 00:25:21,51502.34,51733.25,51502.34,51712.3,605.1
2025-09-03 00:26:21,51712.3,51789.79,51712.3,51763.49,874.13
2025-09-03 00:27:21,51763.49,51805.77,51763.49,51804.17,750.53
2025-09-03 00:28:21,51804.17,51972.15,51804.17,51967.57,589.18
2025-09-03 00:29:21,51967.57,52121.39,51967.57,52111.83,173.55
2025-09-03 00:30:21,52111.83,52274.74,52111.83,52246.73,249.2
2025-09-03 00:31:21,52246.73,52457.28,52246.73,52380.77,951.13
2025-09-03 00:32:21,52380.77,52491.22,52380.77,52479.76,516.07
2025-09-03 00:33:21,52479.76,52554.0,52479.76,52530.26,470.59
2025-09-03 00:34:21,52530.26,52645.6,52530.26,52629.31,156.05
2025-09-03 00:35:21,52629.31,52740.11,52629.31,52685.91,561.25
2025-09-03 00:36:21,52685.91,52831.08,52685.91,52826.25,146.76
2025-09-03 00:37:21,52826.25,52940.32,52826.25,52903.96,807.65
2025-09-03 00:38:21,52903.96,52958.91,52903.96,52941.81,248.24
2025-09-03 00:39:21,52941.81,53023.16,52941.81,53001.98,397.19
2025-09-03 00:40:21,53001.98,53099.69,53001.98,53096.43,284.39
2025-09-03 00:41:21,53096.43,53177.35,53091.03,53134.19,890.05
2025-09-03 00:42:21,53134.19,53160.72,53134.19,53152.96,986.49
2025-09-03 00:43:21,53152.96,53264.48,53152.96,53222.88,794.81
2025-09-03 00:44:21,53222.88,53310.73,53222.88,53287.2,584.83
2025-09-03 00:45:21,53287.2,53307.64,53287.2,53305.56,548.03
2025-09-03 00:46:21,53305.56,53327.66,53305.56,53319.7,839.89
2025-09-03 00:47:21,53319.7,53385.08,53319.7,53365.02,442.38
2025-09-03 00:48:21,53365.02,53365.02,53311.27,53314.29,358.42
2025-09-03 00:49:21,53314.29,53314.29,53220.93,53259.23,813.57
2025-09-03 00:50:21,53259.23,53284.18,53184.46,53234.32,818.12
2025-09-03 00:51:21,53234.32,53258.39,53200.9,53229.64,456.37
2025-09-03 00:52:21,53229.64,53248.0,53229.64,53246.19,242.16
2025-09-03 00:53:21,53246.19,53340.8,53246.19,53318.06,726.31
2025-09-03 00:54:21,53318.06,53367.59,53318.06,53350.42,871.46
2025-09-03 00:55:21,53350.42,53350.42,53294.44,53321.9,915.53
2025-09-03 00:56:21,53321.9,53321.9,53285.44,53294.36,265.8
2025-09-03 00:57:21,53294.36,53294.36,53197.26,53208.0,904.59
2025-09-03 00:58:21,53208.0,53208.0,53142.45,53167.84,496.29
2025-09-03 00:59:21,53167.84,53167.84,53095.97,53107.21,653.77
2025-09-03 01:00:21,53107.21,53107.21,53072.54,53073.18,970.41
2025-09-03 01:01:21,53073.18,53073.18,52935.0,52972.4,475.98
2025-09-03 01:02:21,52972.4,52972.4,52909.52,52937.64,893.73
2025-09-03 01:03:21,52937.64,52962.63,52937.64,52951.29,484.74
2025-09-03 01:04:21,52951.29,52951.29,52841.65,52873.04,747.42
2025-09-03 01:05:21,52873.04,52885.58,52748.81,52817.19,901.23
2025-09-03 01:06:21,52817.19,52817.19,52767.12,52772.25,268.67
2025-09-03 01:07:21,52772.25,52772.25,52656.39,52665.69,872.36
2025-09-03 01:08:21,52665.69,52665.69,52584.13,52588.56,739.22
2025-09-03 01:09:21,52588.56,52588.56,52462.47,52497.05,382.92
2025-09-03 01:10:21,52497.05,52497.05,52372.67,52407.18,513.34
2025-09-03 01:11:21,52407.18,52407.18,52266.13,52269.22,422.02
2025-09-03 01:12:21,52269.22,52269.22,52137.24,52171.07,401.69
2025-09-03 01:13:21,52171.07,52171.07,52095.4,52095.99,256.39
2025-09-03 01:14:21,52095.99,52095.99,52047.36,52069.24,190.57
2025-09-03 01:15:21,52069.24,52069.24,52001.66,52015.88,315.89
2025-09-03 01:16:21,52015.88,52034.24,52013.86,52024.05,505.32
2025-09-03 01:17:21,52024.05,52024.05,51856.15,51880.08,773.94
2025-09-03 01:18:21,51880.08,51880.08,51790.24,51821.78,417.14
